kl,recons
2.4642443656921387,26736.89453125
0.9189844131469727,27056.865234375
0.9085971117019653,27368.46484375
0.7484572529792786,25776.08203125
0.9414035677909851,27503.931640625
1.4304853677749634,29851.390625
1.7423887252807617,25779.943359375
2.621584415435791,24684.68359375
4.460421085357666,25872.490234375
8.087827682495117,27602.43359375
11.841865539550781,25893.94140625
18.647974014282227,26049.6796875
31.118297576904297,27489.046875
38.50752258300781,23386.9375
67.5531997680664,26043.98046875
88.99981689453125,23747.744140625
144.83372497558594,23522.896484375
174.82888793945312,20822.11328125
198.09983825683594,20679.51171875
184.5667266845703,18040.697265625
183.93060302734375,16837.109375
288.0823669433594,16196.2763671875
296.57733154296875,14722.5439453125
315.81268310546875,12178.005859375
351.4613037109375,10427.3125
291.49835205078125,8830.1796875
332.38763427734375,8699.232421875
306.61822509765625,8030.76953125
257.35980224609375,7701.0166015625
197.99685668945312,6702.46337890625
153.50738525390625,6152.5693359375
149.36459350585938,6418.3310546875
117.4393081665039,6290.9501953125
92.2117691040039,5713.7744140625
76.52655029296875,5253.4599609375
80.60204315185547,5189.81884765625
75.38652038574219,5030.9208984375
76.63423919677734,4666.7041015625
71.15919494628906,4608.73876953125
69.0512924194336,4788.3896484375
59.386085510253906,4437.5869140625
52.7658805847168,4787.3095703125
41.29819107055664,4636.17529296875
34.031166076660156,4943.5224609375
33.34020233154297,4222.72998046875
36.414085388183594,4618.6064453125
34.84300231933594,3983.01708984375
39.86382293701172,4226.84033203125
43.127071380615234,4549.33349609375
41.74930953979492,4712.8330078125
33.7928352355957,4332.9267578125
34.34410858154297,4576.5849609375
30.68112564086914,4163.3662109375
28.704580307006836,3737.85302734375
34.25797653198242,4414.50390625
30.407461166381836,3882.864013671875
26.593225479125977,3869.906982421875
26.354248046875,3982.26220703125
26.82144546508789,4135.3779296875
30.161724090576172,4453.3515625
27.21856117248535,3740.957763671875
26.106515884399414,3815.028076171875
24.947021484375,3746.055908203125
25.159345626831055,4244.7568359375
25.116973876953125,4047.992919921875
28.82184410095215,4314.68896484375
28.716848373413086,4144.47607421875
28.512187957763672,4384.818359375
26.478084564208984,3525.129638671875
29.62628173828125,3926.45556640625
26.69756507873535,3955.25341796875
25.609394073486328,3944.33740234375
24.547164916992188,4296.3251953125
23.566804885864258,4060.55517578125
22.085769653320312,3848.93115234375
23.449466705322266,3903.50244140625
24.064178466796875,4045.396484375
26.879375457763672,4355.8466796875
28.258142471313477,4147.29541015625
25.135324478149414,4074.47265625
26.521163940429688,4240.7451171875
24.1336727142334,3825.46240234375
25.201122283935547,3831.891357421875
24.40462875366211,4279.19677734375
22.29205322265625,3830.042236328125
26.230545043945312,4337.49609375
25.68887710571289,3878.03271484375
27.0463924407959,3898.065673828125
26.854007720947266,4191.9404296875
25.820016860961914,3924.23779296875
26.03900718688965,3849.083984375
26.44790267944336,4206.71142578125
26.0888614654541,3875.91259765625
24.92844581604004,4087.88525390625
25.396373748779297,3874.466796875
24.516178131103516,4340.09619140625
25.07046127319336,3947.998779296875
28.069997787475586,4074.502685546875
25.241512298583984,3753.520263671875
27.240665435791016,4061.391845703125
24.324430465698242,3667.20654296875
27.213031768798828,3918.278564453125
26.409915924072266,3740.263671875
26.927486419677734,3958.12451171875
25.621658325195312,3775.938232421875
25.468341827392578,3889.71826171875
28.91428565979004,3923.73828125
26.465890884399414,4104.642578125
25.18362045288086,3531.251953125
31.47212791442871,4182.77392578125
27.70804214477539,3732.881591796875
30.303659439086914,3982.343017578125
28.825927734375,3705.142578125
25.208690643310547,3834.395263671875
23.82967758178711,3647.14208984375
25.053844451904297,4027.32470703125
26.105789184570312,4032.214111328125
23.8040714263916,3845.390625
26.212783813476562,3832.13525390625
26.033288955688477,3970.52978515625
26.588403701782227,3635.22900390625
26.468353271484375,3683.913330078125
26.90537452697754,3847.10498046875
25.686330795288086,4083.93359375
22.271690368652344,4135.21142578125
20.915699005126953,3807.750732421875
20.834985733032227,3766.063720703125
