SyNG-BTS实验记录
格式: 癌症种类-标准化方法-batch编号-增强方法-状态|时间戳|耗时|完成比例|已完成/总数
READ-TC-batch12-None-success|2025-10-22 23:07:57|0:00:33|63.1%|303/480
READ-TC-batch13-AE_head-success|2025-10-22 23:08:54|0:00:56|63.3%|304/480
READ-TC-batch13-None-success|2025-10-22 23:09:28|0:00:34|63.5%|305/480
READ-TC-batch14-AE_head-success|2025-10-22 23:10:25|0:00:56|63.7%|306/480
READ-TC-batch14-None-success|2025-10-22 23:10:59|0:00:33|64.0%|307/480
READ-TC-batch15-AE_head-success|2025-10-22 23:11:58|0:00:59|64.2%|308/480
READ-TC-batch15-None-success|2025-10-22 23:12:32|0:00:33|64.4%|309/480
READ-TC-batch16-AE_head-success|2025-10-22 23:13:30|0:00:58|64.6%|310/480
READ-TC-batch16-None-success|2025-10-22 23:14:03|0:00:32|64.8%|311/480
READ-TC-batch17-AE_head-success|2025-10-22 23:14:58|0:00:55|65.0%|312/480
READ-TC-batch17-None-success|2025-10-22 23:15:30|0:00:32|65.2%|313/480
READ-TC-batch18-AE_head-success|2025-10-22 23:16:25|0:00:55|65.4%|314/480
READ-TC-batch18-None-success|2025-10-22 23:16:57|0:00:32|65.6%|315/480
READ-TC-batch19-AE_head-success|2025-10-22 23:17:52|0:00:54|65.8%|316/480
READ-TC-batch19-None-success|2025-10-22 23:18:23|0:00:31|66.0%|317/480
READ-TC-batch20-AE_head-success|2025-10-22 23:19:19|0:00:55|66.2%|318/480
READ-TC-batch20-None-success|2025-10-22 23:19:50|0:00:31|66.5%|319/480
READ-DESeq-batch1-AE_head-success|2025-10-22 23:20:45|0:00:54|66.7%|320/480
READ-DESeq-batch1-None-success|2025-10-22 23:21:16|0:00:31|66.9%|321/480
READ-DESeq-batch2-AE_head-success|2025-10-22 23:22:10|0:00:54|67.1%|322/480
READ-DESeq-batch2-None-success|2025-10-22 23:22:42|0:00:31|67.3%|323/480
READ-DESeq-batch3-AE_head-success|2025-10-22 23:23:36|0:00:53|67.5%|324/480
READ-DESeq-batch3-None-success|2025-10-22 23:24:07|0:00:31|67.7%|325/480
READ-DESeq-batch4-AE_head-success|2025-10-22 23:25:01|0:00:53|67.9%|326/480
READ-DESeq-batch4-None-success|2025-10-22 23:25:32|0:00:31|68.1%|327/480
READ-DESeq-batch5-AE_head-success|2025-10-22 23:26:26|0:00:54|68.3%|328/480
READ-DESeq-batch5-None-success|2025-10-22 23:26:59|0:00:32|68.5%|329/480
READ-DESeq-batch6-AE_head-success|2025-10-22 23:27:53|0:00:54|68.8%|330/480
READ-DESeq-batch6-None-success|2025-10-22 23:28:25|0:00:31|69.0%|331/480
READ-DESeq-batch7-AE_head-success|2025-10-22 23:29:19|0:00:54|69.2%|332/480
READ-DESeq-batch7-None-success|2025-10-22 23:29:51|0:00:31|69.4%|333/480
READ-DESeq-batch8-AE_head-success|2025-10-22 23:30:46|0:00:55|69.6%|334/480
READ-DESeq-batch8-None-success|2025-10-22 23:31:18|0:00:31|69.8%|335/480
READ-DESeq-batch9-AE_head-success|2025-10-22 23:32:15|0:00:56|70.0%|336/480
READ-DESeq-batch9-None-success|2025-10-22 23:32:46|0:00:31|70.2%|337/480
READ-DESeq-batch10-AE_head-success|2025-10-22 23:33:40|0:00:53|70.4%|338/480
READ-DESeq-batch10-None-success|2025-10-22 23:34:12|0:00:31|70.6%|339/480
READ-DESeq-batch11-AE_head-success|2025-10-22 23:35:07|0:00:55|70.8%|340/480
READ-DESeq-batch11-None-success|2025-10-22 23:35:39|0:00:31|71.0%|341/480
READ-DESeq-batch12-AE_head-success|2025-10-22 23:36:33|0:00:53|71.2%|342/480
READ-DESeq-batch12-None-success|2025-10-22 23:37:27|0:00:54|71.5%|343/480
READ-DESeq-batch13-AE_head-success|2025-10-22 23:38:21|0:00:53|71.7%|344/480
READ-DESeq-batch13-None-success|2025-10-22 23:38:52|0:00:31|71.9%|345/480
READ-DESeq-batch14-AE_head-success|2025-10-22 23:39:46|0:00:53|72.1%|346/480
READ-DESeq-batch14-None-success|2025-10-22 23:40:18|0:00:31|72.3%|347/480
READ-DESeq-batch15-AE_head-success|2025-10-22 23:41:12|0:00:54|72.5%|348/480
READ-DESeq-batch15-None-success|2025-10-22 23:41:43|0:00:31|72.7%|349/480
READ-DESeq-batch16-AE_head-success|2025-10-22 23:42:37|0:00:53|72.9%|350/480
READ-DESeq-batch16-None-success|2025-10-22 23:43:08|0:00:31|73.1%|351/480
READ-DESeq-batch17-AE_head-success|2025-10-22 23:44:02|0:00:53|73.3%|352/480
READ-DESeq-batch17-None-success|2025-10-22 23:44:34|0:00:31|73.5%|353/480
READ-DESeq-batch18-AE_head-success|2025-10-22 23:45:28|0:00:54|73.8%|354/480
READ-DESeq-batch18-None-success|2025-10-22 23:45:59|0:00:31|74.0%|355/480
READ-DESeq-batch19-AE_head-success|2025-10-22 23:46:53|0:00:53|74.2%|356/480
READ-DESeq-batch19-None-success|2025-10-22 23:47:25|0:00:31|74.4%|357/480
READ-DESeq-batch20-AE_head-success|2025-10-22 23:48:19|0:00:54|74.6%|358/480
READ-DESeq-batch20-None-success|2025-10-22 23:48:50|0:00:31|74.8%|359/480
UCS-raw-batch1-AE_head-success|2025-10-22 23:49:43|0:00:52|75.0%|360/480
UCS-raw-batch1-None-success|2025-10-22 23:50:12|0:00:29|75.2%|361/480
UCS-raw-batch2-AE_head-success|2025-10-22 23:51:04|0:00:52|75.4%|362/480
UCS-raw-batch2-None-success|2025-10-22 23:51:34|0:00:29|75.6%|363/480
UCS-raw-batch3-AE_head-success|2025-10-22 23:52:26|0:00:52|75.8%|364/480
UCS-raw-batch3-None-success|2025-10-22 23:52:55|0:00:29|76.0%|365/480
UCS-raw-batch4-AE_head-success|2025-10-22 23:53:48|0:00:52|76.2%|366/480
UCS-raw-batch4-None-success|2025-10-22 23:54:17|0:00:29|76.5%|367/480
UCS-raw-batch5-AE_head-success|2025-10-22 23:55:09|0:00:52|76.7%|368/480
UCS-raw-batch5-None-success|2025-10-22 23:55:39|0:00:29|76.9%|369/480
UCS-raw-batch6-AE_head-success|2025-10-22 23:56:31|0:00:52|77.1%|370/480
UCS-raw-batch6-None-success|2025-10-22 23:57:02|0:00:30|77.3%|371/480
UCS-raw-batch7-AE_head-success|2025-10-22 23:58:02|0:01:00|77.5%|372/480
UCS-raw-batch7-None-success|2025-10-22 23:58:34|0:00:32|77.7%|373/480
UCS-raw-batch8-AE_head-success|2025-10-22 23:59:33|0:00:58|77.9%|374/480
UCS-raw-batch8-None-success|2025-10-23 00:00:05|0:00:31|78.1%|375/480
UCS-raw-batch9-AE_head-success|2025-10-23 00:01:03|0:00:58|78.3%|376/480
UCS-raw-batch9-None-success|2025-10-23 00:01:36|0:00:32|78.5%|377/480
UCS-raw-batch10-AE_head-success|2025-10-23 00:02:33|0:00:56|78.8%|378/480
UCS-raw-batch10-None-success|2025-10-23 00:03:05|0:00:31|79.0%|379/480
UCS-raw-batch11-AE_head-success|2025-10-23 00:04:00|0:00:55|79.2%|380/480
UCS-raw-batch11-None-success|2025-10-23 00:04:31|0:00:31|79.4%|381/480
UCS-raw-batch12-AE_head-success|2025-10-23 00:05:26|0:00:55|79.6%|382/480
UCS-raw-batch12-None-success|2025-10-23 00:05:58|0:00:32|79.8%|383/480
UCS-raw-batch13-AE_head-success|2025-10-23 00:06:54|0:00:55|80.0%|384/480
UCS-raw-batch13-None-success|2025-10-23 00:07:25|0:00:30|80.2%|385/480
UCS-raw-batch14-AE_head-success|2025-10-23 00:08:20|0:00:54|80.4%|386/480
UCS-raw-batch14-None-success|2025-10-23 00:08:51|0:00:31|80.6%|387/480
UCS-raw-batch15-AE_head-success|2025-10-23 00:09:46|0:00:54|80.8%|388/480
UCS-raw-batch15-None-success|2025-10-23 00:10:16|0:00:30|81.0%|389/480
UCS-raw-batch16-AE_head-success|2025-10-23 00:11:37|0:01:20|81.2%|390/480
UCS-raw-batch16-None-success|2025-10-23 00:12:07|0:00:30|81.5%|391/480
UCS-raw-batch17-AE_head-success|2025-10-23 00:13:01|0:00:53|81.7%|392/480
UCS-raw-batch17-None-success|2025-10-23 00:13:30|0:00:29|81.9%|393/480
UCS-raw-batch18-AE_head-success|2025-10-23 00:14:22|0:00:52|82.1%|394/480
UCS-raw-batch18-None-success|2025-10-23 00:14:51|0:00:29|82.3%|395/480
UCS-raw-batch19-AE_head-success|2025-10-23 00:15:44|0:00:52|82.5%|396/480
UCS-raw-batch19-None-success|2025-10-23 00:16:13|0:00:29|82.7%|397/480
UCS-raw-batch20-AE_head-success|2025-10-23 00:17:05|0:00:52|82.9%|398/480
UCS-raw-batch20-None-success|2025-10-23 00:17:35|0:00:29|83.1%|399/480
UCS-TC-batch1-AE_head-success|2025-10-23 00:18:27|0:00:51|83.3%|400/480
UCS-TC-batch1-None-success|2025-10-23 00:18:56|0:00:29|83.5%|401/480
UCS-TC-batch2-AE_head-success|2025-10-23 00:19:49|0:00:52|83.8%|402/480
UCS-TC-batch2-None-success|2025-10-23 00:20:18|0:00:29|84.0%|403/480
UCS-TC-batch3-AE_head-success|2025-10-23 00:21:10|0:00:52|84.2%|404/480
UCS-TC-batch3-None-success|2025-10-23 00:21:39|0:00:29|84.4%|405/480
UCS-TC-batch4-AE_head-success|2025-10-23 00:22:32|0:00:52|84.6%|406/480
UCS-TC-batch4-None-success|2025-10-23 00:23:01|0:00:29|84.8%|407/480
UCS-TC-batch5-AE_head-success|2025-10-23 00:23:53|0:00:52|85.0%|408/480
UCS-TC-batch5-None-success|2025-10-23 00:24:23|0:00:29|85.2%|409/480
UCS-TC-batch6-AE_head-success|2025-10-23 00:25:15|0:00:51|85.4%|410/480
UCS-TC-batch6-None-success|2025-10-23 00:25:44|0:00:29|85.6%|411/480
UCS-TC-batch7-AE_head-success|2025-10-23 00:26:36|0:00:52|85.8%|412/480
UCS-TC-batch7-None-success|2025-10-23 00:27:08|0:00:31|86.0%|413/480
UCS-TC-batch8-AE_head-success|2025-10-23 00:28:06|0:00:57|86.2%|414/480
UCS-TC-batch8-None-success|2025-10-23 00:28:35|0:00:29|86.5%|415/480
UCS-TC-batch9-AE_head-success|2025-10-23 00:29:33|0:00:58|86.7%|416/480
UCS-TC-batch9-None-success|2025-10-23 00:30:04|0:00:30|86.9%|417/480
UCS-TC-batch10-AE_head-success|2025-10-23 00:31:01|0:00:56|87.1%|418/480
UCS-TC-batch10-None-success|2025-10-23 00:31:32|0:00:31|87.3%|419/480
UCS-TC-batch11-AE_head-success|2025-10-23 00:32:28|0:00:55|87.5%|420/480
UCS-TC-batch11-None-success|2025-10-23 00:32:58|0:00:29|87.7%|421/480
UCS-TC-batch12-AE_head-success|2025-10-23 00:33:51|0:00:53|87.9%|422/480
UCS-TC-batch12-None-success|2025-10-23 00:34:22|0:00:30|88.1%|423/480
UCS-TC-batch13-AE_head-success|2025-10-23 00:35:20|0:00:57|88.3%|424/480
UCS-TC-batch13-None-success|2025-10-23 00:35:51|0:00:31|88.5%|425/480
UCS-TC-batch14-AE_head-success|2025-10-23 00:36:46|0:00:54|88.8%|426/480
UCS-TC-batch14-None-success|2025-10-23 00:37:17|0:00:30|89.0%|427/480
UCS-TC-batch15-AE_head-success|2025-10-23 00:38:12|0:00:55|89.2%|428/480
UCS-TC-batch15-None-success|2025-10-23 00:38:42|0:00:30|89.4%|429/480
UCS-TC-batch16-AE_head-success|2025-10-23 00:39:36|0:00:53|89.6%|430/480
UCS-TC-batch16-None-success|2025-10-23 00:40:05|0:00:29|89.8%|431/480
UCS-TC-batch17-AE_head-success|2025-10-23 00:40:59|0:00:53|90.0%|432/480
UCS-TC-batch17-None-success|2025-10-23 00:41:29|0:00:29|90.2%|433/480
UCS-TC-batch18-AE_head-success|2025-10-23 00:42:23|0:00:53|90.4%|434/480
UCS-TC-batch18-None-success|2025-10-23 00:42:53|0:00:30|90.6%|435/480
UCS-TC-batch19-AE_head-success|2025-10-23 00:43:46|0:00:53|90.8%|436/480
UCS-TC-batch19-None-success|2025-10-23 00:44:16|0:00:30|91.0%|437/480
UCS-TC-batch20-AE_head-success|2025-10-23 00:45:10|0:00:53|91.2%|438/480
UCS-TC-batch20-None-success|2025-10-23 00:45:39|0:00:29|91.5%|439/480
UCS-DESeq-batch1-AE_head-success|2025-10-23 00:46:32|0:00:53|91.7%|440/480
UCS-DESeq-batch1-None-success|2025-10-23 00:47:02|0:00:29|91.9%|441/480
UCS-DESeq-batch2-AE_head-success|2025-10-23 00:47:56|0:00:53|92.1%|442/480
UCS-DESeq-batch2-None-success|2025-10-23 00:48:57|0:01:01|92.3%|443/480
UCS-DESeq-batch3-AE_head-success|2025-10-23 00:49:52|0:00:54|92.5%|444/480
UCS-DESeq-batch3-None-success|2025-10-23 00:50:22|0:00:30|92.7%|445/480
UCS-DESeq-batch4-AE_head-success|2025-10-23 00:51:16|0:00:53|92.9%|446/480
UCS-DESeq-batch4-None-success|2025-10-23 00:51:45|0:00:29|93.1%|447/480
UCS-DESeq-batch5-AE_head-success|2025-10-23 00:52:37|0:00:52|93.3%|448/480
UCS-DESeq-batch5-None-success|2025-10-23 00:53:07|0:00:29|93.5%|449/480
UCS-DESeq-batch6-AE_head-success|2025-10-23 00:53:59|0:00:52|93.8%|450/480
UCS-DESeq-batch6-None-success|2025-10-23 00:54:28|0:00:29|94.0%|451/480
UCS-DESeq-batch7-AE_head-success|2025-10-23 00:55:20|0:00:52|94.2%|452/480
UCS-DESeq-batch7-None-success|2025-10-23 00:55:50|0:00:29|94.4%|453/480
UCS-DESeq-batch8-AE_head-success|2025-10-23 00:56:42|0:00:52|94.6%|454/480
UCS-DESeq-batch8-None-success|2025-10-23 00:57:13|0:00:31|94.8%|455/480
UCS-DESeq-batch9-AE_head-success|2025-10-23 00:58:07|0:00:53|95.0%|456/480
UCS-DESeq-batch9-None-success|2025-10-23 00:58:38|0:00:30|95.2%|457/480
UCS-DESeq-batch10-AE_head-success|2025-10-23 00:59:31|0:00:53|95.4%|458/480
UCS-DESeq-batch10-None-success|2025-10-23 01:00:02|0:00:30|95.6%|459/480
UCS-DESeq-batch11-AE_head-success|2025-10-23 01:00:55|0:00:53|95.8%|460/480
UCS-DESeq-batch11-None-success|2025-10-23 01:01:26|0:00:30|96.0%|461/480
UCS-DESeq-batch12-AE_head-success|2025-10-23 01:02:19|0:00:53|96.2%|462/480
UCS-DESeq-batch12-None-success|2025-10-23 01:02:49|0:00:30|96.5%|463/480
UCS-DESeq-batch13-AE_head-success|2025-10-23 01:03:43|0:00:53|96.7%|464/480
UCS-DESeq-batch13-None-success|2025-10-23 01:04:12|0:00:29|96.9%|465/480
UCS-DESeq-batch14-AE_head-success|2025-10-23 01:05:06|0:00:53|97.1%|466/480
UCS-DESeq-batch14-None-success|2025-10-23 01:05:37|0:00:30|97.3%|467/480
UCS-DESeq-batch15-AE_head-success|2025-10-23 01:06:30|0:00:53|97.5%|468/480
UCS-DESeq-batch15-None-success|2025-10-23 01:07:00|0:00:30|97.7%|469/480
UCS-DESeq-batch16-AE_head-success|2025-10-23 01:07:54|0:00:53|97.9%|470/480
UCS-DESeq-batch16-None-success|2025-10-23 01:08:23|0:00:29|98.1%|471/480
UCS-DESeq-batch17-AE_head-success|2025-10-23 01:09:16|0:00:53|98.3%|472/480
UCS-DESeq-batch17-None-success|2025-10-23 01:09:47|0:00:30|98.5%|473/480
UCS-DESeq-batch18-AE_head-success|2025-10-23 01:10:40|0:00:53|98.8%|474/480
UCS-DESeq-batch18-None-success|2025-10-23 01:11:10|0:00:29|99.0%|475/480
UCS-DESeq-batch19-AE_head-success|2025-10-23 01:12:02|0:00:52|99.2%|476/480
UCS-DESeq-batch19-None-success|2025-10-23 01:12:32|0:00:29|99.4%|477/480
UCS-DESeq-batch20-AE_head-success|2025-10-23 01:13:25|0:00:52|99.6%|478/480
UCS-DESeq-batch20-None-success|2025-10-23 01:13:55|0:00:29|99.8%|479/480

READ-raw-batch1-AE_head-success|2025-10-24 11:45:18|0:01:00|0.0%|0/120
READ-raw-batch1-None-success|2025-10-24 11:45:52|0:00:34|0.8%|1/120
READ-raw-batch2-AE_head-success|2025-10-24 11:46:54|0:01:01|1.7%|2/120
READ-raw-batch2-None-success|2025-10-24 11:47:30|0:00:35|2.5%|3/120
READ-raw-batch3-AE_head-success|2025-10-24 11:48:31|0:01:01|3.3%|4/120
READ-raw-batch3-None-success|2025-10-24 11:49:06|0:00:34|4.2%|5/120
READ-raw-batch4-AE_head-success|2025-10-24 11:50:09|0:01:02|5.0%|6/120
READ-raw-batch4-None-success|2025-10-24 11:50:47|0:00:38|5.8%|7/120
READ-raw-batch5-AE_head-success|2025-10-24 11:51:50|0:01:03|6.7%|8/120
READ-raw-batch5-None-success|2025-10-24 11:52:23|0:00:32|7.5%|9/120
READ-raw-batch6-AE_head-success|2025-10-24 11:53:21|0:00:57|8.3%|10/120
READ-raw-batch6-None-success|2025-10-24 11:53:54|0:00:33|9.2%|11/120
READ-raw-batch7-AE_head-success|2025-10-24 11:54:56|0:01:02|10.0%|12/120
READ-raw-batch7-None-success|2025-10-24 11:55:29|0:00:33|10.8%|13/120
READ-raw-batch8-AE_head-success|2025-10-24 11:56:32|0:01:02|11.7%|14/120
READ-raw-batch8-None-success|2025-10-24 11:57:06|0:00:34|12.5%|15/120
READ-raw-batch9-AE_head-success|2025-10-24 11:58:08|0:01:02|13.3%|16/120
READ-raw-batch9-None-success|2025-10-24 11:58:44|0:00:35|14.2%|17/120
READ-raw-batch10-AE_head-success|2025-10-24 11:59:53|0:01:09|15.0%|18/120
READ-raw-batch10-None-success|2025-10-24 12:00:27|0:00:34|15.8%|19/120
READ-raw-batch11-AE_head-success|2025-10-24 12:01:31|0:01:04|16.7%|20/120
READ-raw-batch11-None-success|2025-10-24 12:02:05|0:00:33|17.5%|21/120
READ-raw-batch12-AE_head-success|2025-10-24 12:03:10|0:01:04|18.3%|22/120
READ-raw-batch12-None-success|2025-10-24 12:03:42|0:00:32|19.2%|23/120
READ-raw-batch13-AE_head-success|2025-10-24 12:04:44|0:01:01|20.0%|24/120
READ-raw-batch13-None-success|2025-10-24 12:05:19|0:00:35|20.8%|25/120
READ-raw-batch14-AE_head-success|2025-10-24 12:06:22|0:01:02|21.7%|26/120
READ-raw-batch14-None-success|2025-10-24 12:06:57|0:00:35|22.5%|27/120
READ-raw-batch15-AE_head-success|2025-10-24 12:07:56|0:00:58|23.3%|28/120
READ-raw-batch15-None-success|2025-10-24 12:08:30|0:00:34|24.2%|29/120
READ-raw-batch16-AE_head-success|2025-10-24 12:09:32|0:01:01|25.0%|30/120
READ-raw-batch16-None-success|2025-10-24 12:10:06|0:00:34|25.8%|31/120
READ-raw-batch17-AE_head-success|2025-10-24 12:11:05|0:00:59|26.7%|32/120
READ-raw-batch17-None-success|2025-10-24 12:11:37|0:00:31|27.5%|33/120
READ-raw-batch18-AE_head-success|2025-10-24 12:12:37|0:01:00|28.3%|34/120
READ-raw-batch18-None-success|2025-10-24 12:13:09|0:00:31|29.2%|35/120
READ-raw-batch19-AE_head-success|2025-10-24 12:14:09|0:00:59|30.0%|36/120
READ-raw-batch19-None-success|2025-10-24 12:14:42|0:00:33|30.8%|37/120
READ-raw-batch20-AE_head-success|2025-10-24 12:15:44|0:01:01|31.7%|38/120
READ-raw-batch20-None-success|2025-10-24 12:16:15|0:00:31|32.5%|39/120
READ-TC-batch1-AE_head-success|2025-10-24 12:17:12|0:00:56|33.3%|40/120
READ-TC-batch1-None-success|2025-10-24 12:17:45|0:00:32|34.2%|41/120
READ-TC-batch2-AE_head-success|2025-10-24 12:18:43|0:00:58|35.0%|42/120
READ-TC-batch2-None-success|2025-10-24 12:19:17|0:00:33|35.8%|43/120
READ-TC-batch3-AE_head-success|2025-10-24 12:20:19|0:01:01|36.7%|44/120
READ-TC-batch3-None-success|2025-10-24 12:20:49|0:00:30|37.5%|45/120
READ-TC-batch4-AE_head-success|2025-10-24 12:21:49|0:00:59|38.3%|46/120
READ-TC-batch4-None-success|2025-10-24 12:22:21|0:00:32|39.2%|47/120
READ-TC-batch5-AE_head-success|2025-10-24 12:23:23|0:01:01|40.0%|48/120
READ-TC-batch5-None-success|2025-10-24 12:23:55|0:00:32|40.8%|49/120
READ-TC-batch6-AE_head-success|2025-10-24 12:24:55|0:01:00|41.7%|50/120
READ-TC-batch6-None-success|2025-10-24 12:25:29|0:00:33|42.5%|51/120
READ-TC-batch7-AE_head-success|2025-10-24 12:26:29|0:00:59|43.3%|52/120
READ-TC-batch7-None-success|2025-10-24 12:27:00|0:00:31|44.2%|53/120
READ-TC-batch8-AE_head-success|2025-10-24 12:27:57|0:00:57|45.0%|54/120
READ-TC-batch8-None-success|2025-10-24 12:28:32|0:00:34|45.8%|55/120
READ-TC-batch9-AE_head-success|2025-10-24 12:29:31|0:00:59|46.7%|56/120
READ-TC-batch9-None-success|2025-10-24 12:30:03|0:00:31|47.5%|57/120
READ-TC-batch10-AE_head-success|2025-10-24 12:31:05|0:01:01|48.3%|58/120
READ-TC-batch10-None-success|2025-10-24 12:31:39|0:00:34|49.2%|59/120
READ-TC-batch11-AE_head-success|2025-10-24 12:32:41|0:01:02|50.0%|60/120
READ-TC-batch11-None-success|2025-10-24 12:33:14|0:00:33|50.8%|61/120
READ-TC-batch12-AE_head-success|2025-10-24 12:34:12|0:00:57|51.7%|62/120
READ-TC-batch12-None-success|2025-10-24 12:34:46|0:00:34|52.5%|63/120
READ-TC-batch13-AE_head-success|2025-10-24 12:35:41|0:00:54|53.3%|64/120
READ-TC-batch13-None-success|2025-10-24 12:36:11|0:00:30|54.2%|65/120
READ-TC-batch14-AE_head-success|2025-10-24 12:37:06|0:00:54|55.0%|66/120
READ-TC-batch14-None-success|2025-10-24 12:37:37|0:00:31|55.8%|67/120
READ-TC-batch15-AE_head-success|2025-10-24 12:38:32|0:00:54|56.7%|68/120
READ-TC-batch15-None-success|2025-10-24 12:39:02|0:00:30|57.5%|69/120
READ-TC-batch16-AE_head-success|2025-10-24 12:39:56|0:00:54|58.3%|70/120
READ-TC-batch16-None-success|2025-10-24 12:40:27|0:00:30|59.2%|71/120
READ-TC-batch17-AE_head-success|2025-10-24 12:41:25|0:00:57|60.0%|72/120
READ-TC-batch17-None-success|2025-10-24 12:41:56|0:00:30|60.8%|73/120
READ-TC-batch18-AE_head-success|2025-10-24 12:42:51|0:00:55|61.7%|74/120
READ-TC-batch18-None-success|2025-10-24 12:43:22|0:00:30|62.5%|75/120
READ-TC-batch19-AE_head-success|2025-10-24 12:44:17|0:00:55|63.3%|76/120
READ-TC-batch19-None-success|2025-10-24 12:44:48|0:00:31|64.2%|77/120
READ-TC-batch20-AE_head-success|2025-10-24 12:45:46|0:00:57|65.0%|78/120
READ-TC-batch20-None-success|2025-10-24 12:46:18|0:00:32|65.8%|79/120
READ-DESeq-batch1-AE_head-success|2025-10-24 12:47:14|0:00:55|66.7%|80/120
READ-DESeq-batch1-None-success|2025-10-24 12:47:48|0:00:33|67.5%|81/120
READ-DESeq-batch2-AE_head-success|2025-10-24 12:48:49|0:01:01|68.3%|82/120
READ-DESeq-batch2-None-success|2025-10-24 12:49:21|0:00:32|69.2%|83/120
READ-DESeq-batch3-AE_head-success|2025-10-24 12:50:20|0:00:58|70.0%|84/120
READ-DESeq-batch3-None-success|2025-10-24 12:50:53|0:00:33|70.8%|85/120
READ-DESeq-batch4-AE_head-success|2025-10-24 12:51:50|0:00:56|71.7%|86/120
READ-DESeq-batch4-None-success|2025-10-24 12:52:21|0:00:30|72.5%|87/120
READ-DESeq-batch5-AE_head-success|2025-10-24 12:53:17|0:00:56|73.3%|88/120
READ-DESeq-batch5-None-success|2025-10-24 12:53:48|0:00:31|74.2%|89/120
READ-DESeq-batch6-AE_head-success|2025-10-24 12:54:50|0:01:01|75.0%|90/120
READ-DESeq-batch6-None-success|2025-10-24 12:55:22|0:00:32|75.8%|91/120
READ-DESeq-batch7-AE_head-success|2025-10-24 12:56:17|0:00:55|76.7%|92/120
READ-DESeq-batch7-None-success|2025-10-24 12:56:50|0:00:32|77.5%|93/120
READ-DESeq-batch8-AE_head-success|2025-10-24 12:57:54|0:01:03|78.3%|94/120
READ-DESeq-batch8-None-success|2025-10-24 12:58:27|0:00:32|79.2%|95/120
READ-DESeq-batch9-AE_head-success|2025-10-24 12:59:31|0:01:03|80.0%|96/120
READ-DESeq-batch9-None-success|2025-10-24 13:00:06|0:00:35|80.8%|97/120
READ-DESeq-batch10-AE_head-success|2025-10-24 13:01:07|0:01:01|81.7%|98/120
READ-DESeq-batch10-None-success|2025-10-24 13:01:40|0:00:32|82.5%|99/120
READ-DESeq-batch11-AE_head-success|2025-10-24 13:02:43|0:01:03|83.3%|100/120
READ-DESeq-batch11-None-success|2025-10-24 13:03:20|0:00:36|84.2%|101/120
READ-DESeq-batch12-AE_head-success|2025-10-24 13:04:30|0:01:09|85.0%|102/120
READ-DESeq-batch12-None-success|2025-10-24 13:05:06|0:00:36|85.8%|103/120
READ-DESeq-batch13-AE_head-success|2025-10-24 13:06:12|0:01:06|86.7%|104/120
READ-DESeq-batch13-None-success|2025-10-24 13:06:51|0:00:38|87.5%|105/120
READ-DESeq-batch14-AE_head-success|2025-10-24 13:07:58|0:01:07|88.3%|106/120
READ-DESeq-batch14-None-success|2025-10-24 13:08:41|0:00:43|89.2%|107/120
READ-DESeq-batch15-AE_head-success|2025-10-24 13:09:47|0:01:06|90.0%|108/120
READ-DESeq-batch15-None-success|2025-10-24 13:10:21|0:00:33|90.8%|109/120
READ-DESeq-batch16-AE_head-success|2025-10-24 13:11:23|0:01:01|91.7%|110/120
READ-DESeq-batch16-None-success|2025-10-24 13:11:58|0:00:35|92.5%|111/120
READ-DESeq-batch17-AE_head-success|2025-10-24 13:12:58|0:00:59|93.3%|112/120
READ-DESeq-batch17-None-success|2025-10-24 13:13:32|0:00:34|94.2%|113/120
READ-DESeq-batch18-AE_head-success|2025-10-24 13:14:33|0:01:00|95.0%|114/120
READ-DESeq-batch18-None-success|2025-10-24 13:15:08|0:00:35|95.8%|115/120
READ-DESeq-batch19-AE_head-success|2025-10-24 13:16:24|0:01:15|96.7%|116/120
READ-DESeq-batch19-None-success|2025-10-24 13:17:16|0:00:52|97.5%|117/120
READ-DESeq-batch20-AE_head-success|2025-10-24 13:18:31|0:01:14|98.3%|118/120
READ-DESeq-batch20-None-success|2025-10-24 13:19:09|0:00:38|99.2%|119/120

====================================================================================================
实验完成时间: 2025-10-23 01:13:55
总实验数: 480
已完成实验数: 480
完成率: 100.0%
