SyNG-BTS实验记录 - PAAD_5-2和READ_5-2
格式: 癌症种类-标准化方法-batch编号-增强方法-状态|时间戳|耗时|完成比例|已完成/总数
READ_5-2-TC-batch10-Gaussian_head-success|2025-11-06 22:52:44|0:00:43|74.7%|269/360
READ_5-2-TC-batch11-AE_head-success|2025-11-06 22:53:43|0:00:59|75.0%|270/360
READ_5-2-TC-batch11-None-success|2025-11-06 22:54:16|0:00:32|75.3%|271/360
READ_5-2-TC-batch11-Gaussian_head-success|2025-11-06 22:55:00|0:00:43|75.6%|272/360
READ_5-2-TC-batch12-AE_head-success|2025-11-06 22:55:59|0:00:59|75.8%|273/360
READ_5-2-TC-batch12-None-success|2025-11-06 22:56:31|0:00:32|76.1%|274/360
READ_5-2-TC-batch12-Gaussian_head-success|2025-11-06 22:57:15|0:00:43|76.4%|275/360
READ_5-2-TC-batch13-AE_head-success|2025-11-06 22:58:15|0:00:59|76.7%|276/360
READ_5-2-TC-batch13-None-success|2025-11-06 22:58:47|0:00:32|76.9%|277/360
READ_5-2-TC-batch13-Gaussian_head-success|2025-11-06 22:59:31|0:00:43|77.2%|278/360
READ_5-2-TC-batch14-AE_head-success|2025-11-06 23:00:30|0:00:59|77.5%|279/360
READ_5-2-TC-batch14-None-success|2025-11-06 23:01:03|0:00:32|77.8%|280/360
READ_5-2-TC-batch14-Gaussian_head-success|2025-11-06 23:01:46|0:00:43|78.1%|281/360
READ_5-2-TC-batch15-AE_head-success|2025-11-06 23:02:45|0:00:59|78.3%|282/360
READ_5-2-TC-batch15-None-success|2025-11-06 23:03:18|0:00:32|78.6%|283/360
READ_5-2-TC-batch15-Gaussian_head-success|2025-11-06 23:04:01|0:00:43|78.9%|284/360
READ_5-2-TC-batch16-AE_head-success|2025-11-06 23:05:00|0:00:59|79.2%|285/360
READ_5-2-TC-batch16-None-success|2025-11-06 23:05:33|0:00:32|79.4%|286/360
READ_5-2-TC-batch16-Gaussian_head-success|2025-11-06 23:06:17|0:00:43|79.7%|287/360
READ_5-2-TC-batch17-AE_head-success|2025-11-06 23:07:16|0:00:59|80.0%|288/360
READ_5-2-TC-batch17-None-success|2025-11-06 23:07:49|0:00:32|80.3%|289/360
READ_5-2-TC-batch17-Gaussian_head-success|2025-11-06 23:08:32|0:00:43|80.6%|290/360
READ_5-2-TC-batch18-AE_head-success|2025-11-06 23:09:32|0:00:59|80.8%|291/360
READ_5-2-TC-batch18-None-success|2025-11-06 23:10:04|0:00:32|81.1%|292/360
READ_5-2-TC-batch18-Gaussian_head-success|2025-11-06 23:10:48|0:00:43|81.4%|293/360
READ_5-2-TC-batch19-AE_head-success|2025-11-06 23:11:48|0:00:59|81.7%|294/360
READ_5-2-TC-batch19-None-success|2025-11-06 23:12:20|0:00:32|81.9%|295/360
READ_5-2-TC-batch19-Gaussian_head-success|2025-11-06 23:13:04|0:00:43|82.2%|296/360
READ_5-2-TC-batch20-AE_head-success|2025-11-06 23:14:03|0:00:59|82.5%|297/360
READ_5-2-TC-batch20-None-success|2025-11-06 23:14:54|0:00:50|82.8%|298/360
READ_5-2-TC-batch20-Gaussian_head-success|2025-11-06 23:15:38|0:00:43|83.1%|299/360
READ_5-2-DESeq-batch1-AE_head-success|2025-11-06 23:16:39|0:01:01|83.3%|300/360
READ_5-2-DESeq-batch1-None-success|2025-11-06 23:17:16|0:00:36|83.6%|301/360
READ_5-2-DESeq-batch1-Gaussian_head-success|2025-11-06 23:18:01|0:00:45|83.9%|302/360
READ_5-2-DESeq-batch2-AE_head-success|2025-11-06 23:19:06|0:01:05|84.2%|303/360
READ_5-2-DESeq-batch2-None-success|2025-11-06 23:19:42|0:00:35|84.4%|304/360
READ_5-2-DESeq-batch2-Gaussian_head-success|2025-11-06 23:20:29|0:00:47|84.7%|305/360
READ_5-2-DESeq-batch3-AE_head-success|2025-11-06 23:21:33|0:01:03|85.0%|306/360
READ_5-2-DESeq-batch3-None-success|2025-11-06 23:22:07|0:00:34|85.3%|307/360
READ_5-2-DESeq-batch3-Gaussian_head-success|2025-11-06 23:22:55|0:00:47|85.6%|308/360
READ_5-2-DESeq-batch4-AE_head-success|2025-11-06 23:24:00|0:01:05|85.8%|309/360
READ_5-2-DESeq-batch4-None-success|2025-11-06 23:24:37|0:00:36|86.1%|310/360
READ_5-2-DESeq-batch4-Gaussian_head-success|2025-11-06 23:25:25|0:00:48|86.4%|311/360
READ_5-2-DESeq-batch5-AE_head-success|2025-11-06 23:26:28|0:01:03|86.7%|312/360
READ_5-2-DESeq-batch5-None-success|2025-11-06 23:27:04|0:00:35|86.9%|313/360
READ_5-2-DESeq-batch5-Gaussian_head-success|2025-11-06 23:27:50|0:00:46|87.2%|314/360
READ_5-2-DESeq-batch6-AE_head-success|2025-11-06 23:28:52|0:01:01|87.5%|315/360
READ_5-2-DESeq-batch6-None-success|2025-11-06 23:29:26|0:00:34|87.8%|316/360
READ_5-2-DESeq-batch6-Gaussian_head-success|2025-11-06 23:30:11|0:00:44|88.1%|317/360
READ_5-2-DESeq-batch7-AE_head-success|2025-11-06 23:31:13|0:01:01|88.3%|318/360
READ_5-2-DESeq-batch7-None-success|2025-11-06 23:31:48|0:00:35|88.6%|319/360
READ_5-2-DESeq-batch7-Gaussian_head-success|2025-11-06 23:32:34|0:00:46|88.9%|320/360
READ_5-2-DESeq-batch8-AE_head-success|2025-11-06 23:33:34|0:01:00|89.2%|321/360
READ_5-2-DESeq-batch8-None-success|2025-11-06 23:34:07|0:00:32|89.4%|322/360
READ_5-2-DESeq-batch8-Gaussian_head-success|2025-11-06 23:34:51|0:00:43|89.7%|323/360
READ_5-2-DESeq-batch9-AE_head-success|2025-11-06 23:35:50|0:00:59|90.0%|324/360
READ_5-2-DESeq-batch9-None-success|2025-11-06 23:36:22|0:00:32|90.3%|325/360
READ_5-2-DESeq-batch9-Gaussian_head-success|2025-11-06 23:37:06|0:00:43|90.6%|326/360
READ_5-2-DESeq-batch10-AE_head-success|2025-11-06 23:38:05|0:00:59|90.8%|327/360
READ_5-2-DESeq-batch10-None-success|2025-11-06 23:38:38|0:00:32|91.1%|328/360
READ_5-2-DESeq-batch10-Gaussian_head-success|2025-11-06 23:39:21|0:00:43|91.4%|329/360
READ_5-2-DESeq-batch11-AE_head-success|2025-11-06 23:40:21|0:00:59|91.7%|330/360
READ_5-2-DESeq-batch11-None-success|2025-11-06 23:40:53|0:00:32|91.9%|331/360
READ_5-2-DESeq-batch11-Gaussian_head-success|2025-11-06 23:41:37|0:00:43|92.2%|332/360
READ_5-2-DESeq-batch12-AE_head-success|2025-11-06 23:42:36|0:00:59|92.5%|333/360
READ_5-2-DESeq-batch12-None-success|2025-11-06 23:43:09|0:00:32|92.8%|334/360
READ_5-2-DESeq-batch12-Gaussian_head-success|2025-11-06 23:43:52|0:00:43|93.1%|335/360
READ_5-2-DESeq-batch13-AE_head-success|2025-11-06 23:44:52|0:00:59|93.3%|336/360
READ_5-2-DESeq-batch13-None-success|2025-11-06 23:45:24|0:00:32|93.6%|337/360
READ_5-2-DESeq-batch13-Gaussian_head-success|2025-11-06 23:46:29|0:01:04|93.9%|338/360
READ_5-2-DESeq-batch14-AE_head-success|2025-11-06 23:47:36|0:01:07|94.2%|339/360
READ_5-2-DESeq-batch14-None-success|2025-11-06 23:48:12|0:00:36|94.4%|340/360
READ_5-2-DESeq-batch14-Gaussian_head-success|2025-11-06 23:49:01|0:00:49|94.7%|341/360
READ_5-2-DESeq-batch15-AE_head-success|2025-11-06 23:50:09|0:01:07|95.0%|342/360
READ_5-2-DESeq-batch15-None-success|2025-11-06 23:50:47|0:00:38|95.3%|343/360
READ_5-2-DESeq-batch15-Gaussian_head-success|2025-11-06 23:51:35|0:00:48|95.6%|344/360
READ_5-2-DESeq-batch16-AE_head-success|2025-11-06 23:52:38|0:01:02|95.8%|345/360
READ_5-2-DESeq-batch16-None-success|2025-11-06 23:53:13|0:00:35|96.1%|346/360
READ_5-2-DESeq-batch16-Gaussian_head-success|2025-11-06 23:54:00|0:00:47|96.4%|347/360
READ_5-2-DESeq-batch17-AE_head-success|2025-11-06 23:55:04|0:01:03|96.7%|348/360
READ_5-2-DESeq-batch17-None-success|2025-11-06 23:55:39|0:00:34|96.9%|349/360
READ_5-2-DESeq-batch17-Gaussian_head-success|2025-11-06 23:56:26|0:00:47|97.2%|350/360
READ_5-2-DESeq-batch18-AE_head-success|2025-11-06 23:57:30|0:01:03|97.5%|351/360
READ_5-2-DESeq-batch18-None-success|2025-11-06 23:58:06|0:00:36|97.8%|352/360
READ_5-2-DESeq-batch18-Gaussian_head-success|2025-11-06 23:58:50|0:00:44|98.1%|353/360
READ_5-2-DESeq-batch19-AE_head-success|2025-11-06 23:59:53|0:01:03|98.3%|354/360
READ_5-2-DESeq-batch19-None-success|2025-11-07 00:00:27|0:00:34|98.6%|355/360
READ_5-2-DESeq-batch19-Gaussian_head-success|2025-11-07 00:01:13|0:00:45|98.9%|356/360
READ_5-2-DESeq-batch20-AE_head-success|2025-11-07 00:02:19|0:01:06|99.2%|357/360
READ_5-2-DESeq-batch20-None-success|2025-11-07 00:02:55|0:00:35|99.4%|358/360
READ_5-2-DESeq-batch20-Gaussian_head-success|2025-11-07 00:03:43|0:00:47|99.7%|359/360
====================================================================================================
实验完成时间: 2025-11-07 00:03:43
总实验数: 360
已完成实验数: 360
完成率: 100.0%
