kl,recons
0.7973729372024536,24973.9296875
0.7325102090835571,25357.875
0.7141013145446777,23365.787109375
0.6388062834739685,23858.11328125
0.6356823444366455,24055.111328125
0.6221969723701477,23193.01171875
0.5590115189552307,23765.8359375
0.5337337851524353,22070.34765625
0.4913858473300934,23681.48828125
0.5207962989807129,22647.482421875
0.5131531357765198,22321.474609375
0.4926328659057617,23364.361328125
0.46728798747062683,23159.3203125
0.4450034499168396,21563.103515625
0.43399396538734436,21225.294921875
0.436661034822464,21490.75390625
0.4293595552444458,21257.544921875
0.4968372881412506,20430.087890625
0.41441968083381653,21680.45703125
0.45548108220100403,20471.380859375
0.41067877411842346,20036.515625
0.47954460978507996,20112.4375
0.47130683064460754,19791.439453125
0.45531386137008667,19962.546875
0.48300907015800476,19067.75
0.4829252362251282,19291.13671875
0.4886084794998169,19240.32421875
0.4360545873641968,18804.1015625
0.48158642649650574,18954.25
0.46791279315948486,18849.19140625
0.475319504737854,18661.001953125
0.5122134685516357,17820.62109375
0.4810604751110077,17186.248046875
0.5763116478919983,17307.28125
0.49947547912597656,17829.81640625
0.4843765199184418,16786.84375
0.5126903057098389,17109.23046875
0.5606493949890137,16868.056640625
0.540474534034729,16537.162109375
0.526770830154419,15707.3271484375
0.5400291085243225,16975.859375
0.5777639150619507,15385.1064453125
0.5899409651756287,15184.392578125
0.5932450294494629,15376.599609375
0.5418605208396912,14693.041015625
0.6074321269989014,14948.55859375
0.5775290727615356,15404.541015625
0.6345377564430237,14449.4345703125
0.6397081613540649,14573.85546875
0.5613667964935303,13822.81640625
0.6417356729507446,13950.2275390625
0.5684891939163208,13381.1171875
0.6172447204589844,14062.2490234375
0.6767753958702087,13285.2587890625
0.6715593934059143,14136.6025390625
0.7094745635986328,13327.126953125
0.6735831499099731,13168.798828125
0.711667537689209,12637.2880859375
0.7142490744590759,12457.21875
0.7393141984939575,11719.138671875
0.7804819941520691,12918.87109375
0.7257309556007385,12611.3681640625
0.7519945502281189,12042.87890625
0.7397931814193726,11405.6767578125
0.7875738739967346,11110.4443359375
0.7600160241127014,11529.1123046875
0.7963799238204956,10959.8564453125
0.8803662061691284,10600.76953125
0.8868103623390198,10830.8193359375
0.9065134525299072,10634.94921875
0.8384340405464172,10497.65234375
0.7982874512672424,10530.9482421875
0.8843641877174377,9778.0068359375
0.992840588092804,10142.6552734375
0.9295745491981506,10205.2587890625
0.989825963973999,9920.962890625
0.9973504543304443,9733.884765625
0.9763280153274536,9467.05859375
1.0833899974822998,9762.2421875
1.0490210056304932,9480.869140625
1.0786349773406982,9499.904296875
1.1172586679458618,9002.9091796875
1.2255644798278809,8880.7021484375
1.1821098327636719,8897.22265625
1.2681742906570435,8545.6435546875
1.3058043718338013,8657.9228515625
1.3123070001602173,8168.1083984375
1.3653920888900757,7886.0146484375
1.4692314863204956,8152.9873046875
1.4505467414855957,8198.220703125
1.449684977531433,7897.13671875
1.51898193359375,8194.767578125
1.5440711975097656,7403.8701171875
1.644683837890625,7572.97607421875
1.6030939817428589,7266.01708984375
1.4963304996490479,6957.43310546875
1.5655044317245483,7283.52490234375
1.6778830289840698,6946.64111328125
1.5563455820083618,7297.83642578125
1.585402250289917,6970.923828125
1.7465031147003174,6576.5
1.7520638704299927,6681.9150390625
1.5917503833770752,6442.40185546875
1.6244399547576904,6867.91796875
1.6584994792938232,6236.26171875
1.7597919702529907,5910.482421875
1.8270608186721802,6321.7490234375
1.8437033891677856,5864.91845703125
1.8214150667190552,6492.25390625
1.9203171730041504,5900.3603515625
1.8364653587341309,5737.77734375
1.9227635860443115,6194.44580078125
1.809144377708435,5491.23583984375
2.02801513671875,5780.79833984375
2.1730589866638184,5635.90966796875
2.04001784324646,5341.63623046875
2.0384931564331055,5205.3681640625
2.1544394493103027,5174.96337890625
2.045557975769043,4799.9873046875
1.999143123626709,5061.1240234375
2.135331153869629,5048.73876953125
2.1813433170318604,5200.13720703125
2.178231954574585,4478.6455078125
2.2251360416412354,4558.71533203125
2.0575265884399414,4599.8291015625
2.2084946632385254,4168.796875
2.2295894622802734,4522.91650390625
2.333989381790161,4484.61376953125
2.358882188796997,4633.4228515625
2.2404887676239014,4513.2626953125
2.3292343616485596,4006.322021484375
2.386467933654785,4157.58447265625
2.2956056594848633,4004.8251953125
2.2208895683288574,3942.830810546875
2.4309580326080322,4180.62841796875
2.3687148094177246,3860.47021484375
2.2572574615478516,4019.8916015625
2.334594249725342,3820.257568359375
2.5374059677124023,3608.185791015625
2.42903208732605,3692.012451171875
2.4991402626037598,3606.9990234375
2.320279359817505,3432.893310546875
2.3769960403442383,3516.9521484375
2.421394109725952,3354.566162109375
2.278064489364624,3567.9736328125
2.2853281497955322,3549.650146484375
2.47257924079895,3220.10400390625
2.407170295715332,3246.518310546875
2.3463151454925537,3176.28271484375
2.329657793045044,3005.954833984375
2.3142518997192383,3114.424072265625
2.444917917251587,3081.554931640625
2.4697327613830566,2864.7919921875
2.2668821811676025,2953.716552734375
2.2424330711364746,2887.977294921875
2.1519830226898193,2852.339599609375
2.3401434421539307,2847.72021484375
2.0704495906829834,2743.52392578125
2.552583694458008,2782.41650390625
2.3341784477233887,2716.579833984375
2.319173812866211,2887.698974609375
2.350155830383301,2721.526123046875
2.1797711849212646,2428.322265625
2.028029680252075,2413.089111328125
2.3553786277770996,2520.86181640625
2.1691837310791016,2591.384765625
2.331260919570923,2415.2998046875
2.2349369525909424,2413.4267578125
2.1986210346221924,2436.064208984375
2.2325613498687744,2207.492431640625
2.1550166606903076,2468.015380859375
2.341939687728882,2108.327880859375
2.240262031555176,2192.863037109375
2.280435085296631,2149.364501953125
2.3644111156463623,2288.3642578125
2.4660096168518066,2063.559814453125
2.4850635528564453,2167.52001953125
2.155921459197998,1877.6492919921875
2.4433202743530273,2128.960693359375
2.4039032459259033,1914.3802490234375
2.388326644897461,1986.5369873046875
2.5101122856140137,1911.8084716796875
2.472970724105835,1889.137451171875
2.4830493927001953,1812.15576171875
2.572859764099121,1917.8524169921875
2.3164498805999756,1722.60400390625
2.6414194107055664,1786.1353759765625
2.472280263900757,1934.6990966796875
2.647321939468384,1904.7066650390625
2.670992136001587,1678.569091796875
2.7268781661987305,1641.671142578125
2.7016332149505615,1589.409912109375
2.6849007606506348,1745.1798095703125
2.955104351043701,1552.4097900390625
2.941502571105957,1653.0810546875
2.7878525257110596,1513.8017578125
2.7344584465026855,1587.7139892578125
2.980370044708252,1491.01318359375
2.800417900085449,1474.5250244140625
2.7945830821990967,1498.26416015625
2.8644919395446777,1510.80712890625
2.8201982975006104,1371.2684326171875
2.9036662578582764,1466.84765625
2.970470905303955,1503.117431640625
2.7579545974731445,1420.2158203125
2.983837604522705,1391.97705078125
2.9913840293884277,1415.463134765625
3.0089845657348633,1366.753662109375
3.0074574947357178,1365.9071044921875
2.892596483230591,1265.629638671875
2.823707342147827,1242.997314453125
2.9290931224823,1304.1314697265625
3.0691444873809814,1297.9176025390625
2.985165596008301,1280.5703125
2.785759210586548,1267.8255615234375
2.9924585819244385,1255.96875
2.7835888862609863,1182.227783203125
3.0752859115600586,1078.4571533203125
3.0319411754608154,1148.2713623046875
3.1069693565368652,1168.833740234375
2.920384407043457,1188.30859375
3.1386234760284424,1218.1650390625
3.0610766410827637,1091.2550048828125
3.0467686653137207,1061.6419677734375
2.991745710372925,1084.177978515625
3.056673288345337,1052.054443359375
3.300955057144165,1142.06884765625
3.2652738094329834,1076.582763671875
3.0895726680755615,1085.745849609375
3.294390916824341,1056.760498046875
3.1591694355010986,1081.4781494140625
3.370396375656128,1014.0900268554688
3.134861469268799,993.8363647460938
3.1917099952697754,1016.6406860351562
3.3361263275146484,1037.343994140625
3.1469805240631104,946.087158203125
3.4473087787628174,1050.401611328125
3.3775038719177246,960.65087890625
3.318603277206421,929.3229370117188
3.269935369491577,881.146484375
3.3415417671203613,908.38720703125
3.2405922412872314,976.7875366210938
3.3708488941192627,900.5004272460938
3.2799129486083984,861.74169921875
3.420819044113159,930.1116943359375
3.4658703804016113,849.4766845703125
3.202587366104126,914.8091430664062
3.3143820762634277,833.9589233398438
3.4500787258148193,938.7040405273438
3.249964714050293,868.0763549804688
3.3239850997924805,821.343505859375
3.2578914165496826,825.7286987304688
3.161513566970825,882.1382446289062
3.353078842163086,955.713623046875
3.4105145931243896,888.3949584960938
3.2780327796936035,779.917724609375
3.2569022178649902,862.3124389648438
3.3554930686950684,788.3109130859375
3.4065322875976562,772.947509765625
3.391472101211548,784.8626098632812
3.377079486846924,806.3724365234375
3.3841283321380615,843.067626953125
3.355355739593506,847.130615234375
3.3951776027679443,772.272216796875
3.1530137062072754,814.0886840820312
3.432272434234619,741.1580810546875
3.3416576385498047,808.0609741210938
3.107175827026367,707.0255737304688
3.299730062484741,852.5233154296875
3.4295601844787598,759.374267578125
3.4839041233062744,731.6564331054688
3.306936025619507,773.614501953125
3.4011824131011963,809.2901611328125
3.325859546661377,705.6246337890625
3.2414779663085938,707.5729370117188
3.286825656890869,760.8853759765625
3.389514684677124,676.4102783203125
3.1720118522644043,705.0888061523438
3.173142433166504,745.1502075195312
3.1415905952453613,728.915283203125
3.3274972438812256,711.113525390625
3.448089122772217,794.70556640625
3.4165024757385254,651.8604736328125
3.25370717048645,694.1376342773438
3.361776351928711,641.7889404296875
3.4571220874786377,731.5897216796875
3.278714179992676,689.6372680664062
3.2045390605926514,672.5747680664062
3.3349945545196533,674.6738891601562
3.4958465099334717,751.6209106445312
3.457270860671997,685.0240478515625
3.1506476402282715,710.6631469726562
3.4694597721099854,668.906982421875
3.472846269607544,670.8297119140625
3.447496175765991,718.1129150390625
3.346215009689331,697.3682250976562
3.3321146965026855,611.4871826171875
3.4430909156799316,672.5676879882812
3.4485692977905273,721.362548828125
3.3934264183044434,616.572998046875
3.429366111755371,646.64208984375
3.4935028553009033,649.0639038085938
3.377894878387451,633.9580688476562
3.286522150039673,618.058349609375
3.4408183097839355,604.4663696289062
3.362545967102051,628.7002563476562
3.0548970699310303,817.4603881835938
3.364637851715088,614.9733276367188
3.3849620819091797,605.6610717773438
3.2330570220947266,708.6995849609375
3.156947135925293,718.624755859375
3.4952805042266846,674.1471557617188
3.3129632472991943,639.6088256835938
3.1849730014801025,600.4918212890625
3.495387315750122,579.9722290039062
3.404680013656616,671.4893798828125
3.3101048469543457,560.6957397460938
3.392285108566284,682.683837890625
3.590005397796631,546.5387573242188
3.4310686588287354,571.1358642578125
3.3913414478302,620.3965454101562
3.66298770904541,564.593505859375
3.50396990776062,639.3096313476562
3.6323745250701904,643.3256225585938
3.564722776412964,590.3236083984375
3.3710172176361084,529.7469482421875
3.6356825828552246,611.8876342773438
